12171016,JD373387,09/20/2020 12:25:00 PM,060XX S PULASKI RD,0560,ASSAULT,SIMPLE,STREET,False,False,813,8,23.0,65.0,08A,1150732.0,1864430.0,2020,09/27/2020 03:42:46 PM,41.783887007,-87.7229079,"(41.783887007, -87.7229079)"
12042961,JD222711,05/02/2020 10:21:00 PM,049XX W STRONG ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1623,16,45.0,12.0,08B,1142315.0,1932451.0,2020,05/09/2020 03:41:55 PM,41.970705035,-87.752079265,"(41.970705035, -87.752079265)"
12204230,JD411942,10/26/2020 03:33:00 PM,048XX N DAMEN AVE,0610,BURGLARY,FORCIBLE ENTRY,DRUG STORE,False,False,2032,20,47.0,4.0,05,1162138.0,1932049.0,2020,12/17/2020 03:40:05 PM,41.969209738,-87.679199562,"(41.969209738, -87.679199562)"
12096130,JD284519,07/03/2020 09:00:00 AM,028XX W NORTH AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,False,True,1421,14,1.0,24.0,20,1157332.0,1910513.0,2020,07/10/2020 03:41:51 PM,41.910212826,-87.69745862,"(41.910212826, -87.69745862)"
12010013,JD186638,03/14/2020 10:00:00 PM,062XX W GIDDINGS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1622,16,38.0,15.0,14,1133796.0,1930893.0,2020,03/21/2020 04:10:24 PM,41.96658406,-87.783441609,"(41.96658406, -87.783441609)"
12095243,JD284332,07/03/2020 09:00:00 AM,116XX S HALE AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,2212,22,34.0,75.0,04A,1164717.0,1827379.0,2020,07/10/2020 03:41:51 PM,41.681929492,-87.672676154,"(41.681929492, -87.672676154)"
12170729,JD373073,09/20/2020 02:00:00 AM,103XX S SAWYER AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,2211,22,19.0,74.0,06,1156494.0,1835986.0,2020,09/27/2020 03:42:46 PM,41.705717816,-87.702546548,"(41.705717816, -87.702546548)"
12143031,JD340821,08/21/2020 11:50:00 PM,021XX N NAGLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2512,25,36.0,19.0,14,1133066.0,1913596.0,2020,08/28/2020 03:42:32 PM,41.919132008,-87.786531453,"(41.919132008, -87.786531453)"
12050611,JD232271,04/26/2020 09:00:00 AM,061XX S SPAULDING AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,OTHER (SPECIFY),False,False,823,8,23.0,66.0,26,1155451.0,1863545.0,2020,05/17/2020 03:40:27 PM,41.781365201,-87.705629817,"(41.781365201, -87.705629817)"
12111690,JD304327,07/20/2020 01:06:00 PM,015XX E 61ST ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,314,3,5.0,42.0,26,1187395.0,1864694.0,2020,07/27/2020 04:43:10 PM,41.783818566,-87.588480364,"(41.783818566, -87.588480364)"
